"","system.index","HH","OBJECTID","ORIG_FID","Shape_Leng","flowid","newID","pid",".geo","HHbinary","cumHH"
"183503","4_000040b77f715622ab68",-18.2393417358398,33883,171,35150.1191846,171,4,52,"{""type"":""Point"",""coordinates"":[-19.302154339798268,79.63549903122495]}",1,147
"184017","4_0000c2ed89e556637121",-16.1262855529785,33287,168,34865.5286479,168,4,53,"{""type"":""Point"",""coordinates"":[-19.31409333736433,79.63312134414363]}",1,154
"183497","4_000093ab8cd99f8e76b5",-15.4955005645752,35278,178,35815.9353517,178,4,54,"{""type"":""Point"",""coordinates"":[-19.284039618959316,79.63426935668454]}",1,152
"183516","4_000030db11f4322b3584",-16.8170394897461,34682,175,35530.2875528,175,4,55,"{""type"":""Point"",""coordinates"":[-19.295829495129777,79.631949606665]}",1,157
"183952","4_0000e4157dbec6357b48",-14.5510082244873,34683,175,35530.2875528,175,4,56,"{""type"":""Point"",""coordinates"":[-19.298048130938746,79.63038043486284]}",1,155
"183954","4_00005ef5941507d341ee",-17.1051139831543,34684,175,35530.2875528,175,4,57,"{""type"":""Point"",""coordinates"":[-19.300347898383038,79.62885365153224]}",1,153
"183914","4_0000ff501033598747ca",-18.1696872711182,33889,171,35150.1191846,171,4,58,"{""type"":""Point"",""coordinates"":[-19.315397138821897,79.62632523267118]}",1,141
"183895","4_00002fede67b17c3f24d",-15.4940776824951,33293,168,34865.5286479,168,4,59,"{""type"":""Point"",""coordinates"":[-19.327252895474352,79.62404669596239]}",1,150
"183922","4_000084f6fca10b43141c",-16.8958683013916,34886,176,35625.4544801,176,4,60,"{""type"":""Point"",""coordinates"":[-19.303343974622038,79.6244260499148]}",1,148
"184295","4_0000618a78d60088e5cf",-12.8552169799805,32897,166,34676.0630203,166,4,61,"{""type"":""Point"",""coordinates"":[-19.3382923762253,79.6205337292443]}",1,142
"183929","4_000056f68b50486d2581",-17.9982643127441,35485,179,35911.2485162,179,4,62,"{""type"":""Point"",""coordinates"":[-19.298135063079574,79.62199618919131]}",1,151
"183825","4_00006d1fa7eea124375c",-18.1031799316406,36481,184,36388.5263786,184,4,63,"{""type"":""Point"",""coordinates"":[-19.283941904002724,79.6215657816891]}",1,156
"183871","4_00005438cf70599d1170",-15.9710083007812,35089,177,35720.6705438,177,4,64,"{""type"":""Point"",""coordinates"":[-19.308867099644257,79.61845668879734]}",1,157
"183840","4_00006b129f86987df690",-17.2463779449463,36284,183,36292.9771156,183,4,65,"{""type"":""Point"",""coordinates"":[-19.29156305042033,79.61817734615812]}",1,153
"183850","4_0000484805f5c9e0d796",-13.1411027908325,35688,180,36006.609653,180,4,66,"{""type"":""Point"",""coordinates"":[-19.303496458208187,79.61594209534057]}",1,160
"181520","4_00009fa6aecfd8aaafa1",-17.7075691223145,36883,186,36579.7628713,186,4,67,"{""type"":""Point"",""coordinates"":[-19.28588178410032,79.6156348874009]}",1,156
"181477","4_000027e05de56f829764",-9.96465110778809,34894,176,35625.4544801,176,4,68,"{""type"":""Point"",""coordinates"":[-19.320831383728173,79.61202861475437]}",1,166
"181498","4_0000c998d3a3d6e39ed2",-14.9831991195679,36288,183,36292.9771156,183,4,69,"{""type"":""Point"",""coordinates"":[-19.300027885467767,79.61183063621559]}",1,167
"181449","4_0000c32022fd5a26beb0",-8.08525085449219,35493,179,35911.2485162,179,4,70,"{""type"":""Point"",""coordinates"":[-19.315379457452746,79.60947180841059]}",1,167
"181447","4_000094e470577ec9bed4",-11.1602821350098,35693,180,36006.609653,180,4,71,"{""type"":""Point"",""coordinates"":[-19.314093950036447,79.60812540583314]}",1,172
"181599","4_0000a0ee522b977f0d89",-16.5707855224609,36689,185,36484.121751,185,4,72,"{""type"":""Point"",""coordinates"":[-19.29997707056679,79.60745397533829]}",1,171
"181601","4_00004e487c4ed63673ac",-15.2424631118774,36690,185,36484.121751,185,4,73,"{""type"":""Point"",""coordinates"":[-19.301875174888238,79.60585718724023]}",1,161
"181439","4_000093758490429f86d8",-10.9619674682617,36691,185,36484.121751,185,4,74,"{""type"":""Point"",""coordinates"":[-19.304087348632756,79.60428793796147]}",1,165
"181712","4_0000a119987770e3d0e8",-10.7735576629639,36891,186,36579.7628713,186,4,75,"{""type"":""Point"",""coordinates"":[-19.302873720983236,79.60284181756826]}",1,174
"181710","4_0000bd8786359d65f448",-17.8444499969482,37091,187,36675.4493817,187,4,76,"{""type"":""Point"",""coordinates"":[-19.301660429889374,79.60139569070655]}",1,165
"181708","4_0000bdc3445d2c96580f",-12.0271825790405,37689,190,36962.777727,190,4,77,"{""type"":""Point"",""coordinates"":[-19.29399485595399,79.60026565798637]}",1,174
"181628","4_0000ce2770389fc3ca31",-16.9524745941162,39083,197,37634.7346886,197,4,78,"{""type"":""Point"",""coordinates"":[-19.272878062013735,79.59975417555108]}",1,183
"181655","4_00009b66d9d9d20fc402",-15.767261505127,39681,200,37923.3479584,200,4,79,"{""type"":""Point"",""coordinates"":[-19.264821016312716,79.59855343258631]}",1,182
"181654","4_0000e3e2cfaef4417f72",-17.0474243164062,39682,200,37923.3479584,200,4,80,"{""type"":""Point"",""coordinates"":[-19.26710729851177,79.59688477578747]}",1,188
"181673","4_0000efc9e6d63b79c0ac",-18.3732757568359,38489,194,37346.4965477,194,4,81,"{""type"":""Point"",""coordinates"":[-19.28898685676796,79.59439614158033]}",1,182
"181893","4_0000b3fbb6983c39cefc",-14.8420000076294,39684,200,37923.3479584,200,4,82,"{""type"":""Point"",""coordinates"":[-19.2711305941574,79.59353464975548]}",1,194
"181887","4_00003691ef35af4eaadf",-16.6098690032959,39088,197,37634.7346886,197,4,83,"{""type"":""Point"",""coordinates"":[-19.28313318862284,79.59148461220622]}",1,185
"181870","4_0000611a7a6d64f3d37a",-18.3389911651611,39089,197,37634.7346886,197,4,84,"{""type"":""Point"",""coordinates"":[-19.285263698948565,79.58987306389588]}",1,195
"181873","4_0000f8465000409b25d9",-17.5847625732422,39289,198,37730.8978557,198,4,85,"{""type"":""Point"",""coordinates"":[-19.284124218107166,79.58832719029614]}",1,192
"181866","4_000015f3a4ae282866eb",-15.3157424926758,39688,200,37923.3479584,200,4,86,"{""type"":""Point"",""coordinates"":[-19.279332215946987,79.58691904086271]}",1,184
"181859","4_0000ae2e0ff3b8798457",-16.4051818847656,39490,199,37827.1023839,199,4,87,"{""type"":""Point"",""coordinates"":[-19.28480062362724,79.58514218486243]}",1,187
"181863","4_0000cbb2af1a2488060d",-16.707160949707,39491,199,37827.1023839,199,4,88,"{""type"":""Point"",""coordinates"":[-19.286848191679365,79.58348820520555]}",1,181
"181846","4_00004a1c52e7f12dea92",-18.0016288757324,39293,198,37730.8978557,198,4,89,"{""type"":""Point"",""coordinates"":[-19.29231352578465,79.58171121324558]}",1,186
"181895","4_0000c2cd532f4849d770",-14.2009429931641,39692,200,37923.3479584,200,4,90,"{""type"":""Point"",""coordinates"":[-19.28767460023768,79.58024592757577]}",1,190
"181898","4_00009ec065dada648d2b",-16.7264518737793,39494,199,37827.1023839,199,4,91,"{""type"":""Point"",""coordinates"":[-19.293138098565294,79.57846891631146]}",1,193
"181910","4_0000fd01def0a5165cf2",-18.0579681396484,39694,200,37923.3479584,200,4,92,"{""type"":""Point"",""coordinates"":[-19.29176626103988,79.57693790124696]}",1,192
"182020","4_00000654ec180266821b",-9.8861255645752,38899,196,37538.6132004,196,4,93,"{""type"":""Point"",""coordinates"":[-19.307487353967808,79.57493351380364]}",1,186
"181915","4_000083110480ae7699f2",-14.8808536529541,39696,200,37923.3479584,200,4,94,"{""type"":""Point"",""coordinates"":[-19.29600633751704,79.5735725547898]}",1,194
"181919","4_0000ff4b5cb270027628",-15.9030456542969,39697,200,37923.3479584,200,4,95,"{""type"":""Point"",""coordinates"":[-19.298049868530615,79.57191848573363]}",1,184
"181917","4_000079e0838ab2a5a63f",-16.5442810058594,39698,200,37923.3479584,200,4,96,"{""type"":""Point"",""coordinates"":[-19.30009275329941,79.57026440102631]}",1,188
"181916","4_0000b0cb94e77d56ae0b",-15.1323089599609,39699,200,37923.3479584,200,4,97,"{""type"":""Point"",""coordinates"":[-19.30213499212477,79.56861030067364]}",1,192
"182547","4_000095f95b0acd32eb71",-9.12257385253906,39700,200,37923.3479584,200,4,98,"{""type"":""Point"",""coordinates"":[-19.3041765853078,79.56695618468156]}",1,196
"182546","4_00005314061df771f03b",-11.2362651824951,39701,200,37923.3479584,200,4,99,"{""type"":""Point"",""coordinates"":[-19.306217533149454,79.5653020530559]}",1,186
"182548","4_000091e99bae2c2594b3",-17.3916130065918,39702,200,37923.3479584,200,4,100,"{""type"":""Point"",""coordinates"":[-19.308176512455233,79.56360549931873]}",1,194
"182531","4_00008a32d15a3d1971ef",-17.9588394165039,39703,200,37923.3479584,200,4,101,"{""type"":""Point"",""coordinates"":[-19.310216175103733,79.56195133691207]}",1,190
"182550","4_0000e2fa74c993452aee",-13.118335723877,39704,200,37923.3479584,200,4,102,"{""type"":""Point"",""coordinates"":[-19.3124872301725,79.56028229840477]}",1,196
"182560","4_0000fe9922bd35b59a6e",-12.8864231109619,39705,200,37923.3479584,200,4,103,"{""type"":""Point"",""coordinates"":[-19.31452556470105,79.55862810324199]}",1,190
"182561","4_000029ff448f183b2481",-15.5534610748291,39706,200,37923.3479584,200,4,104,"{""type"":""Point"",""coordinates"":[-19.316563255404375,79.55697389247526]}",1,194
"182562","4_00006926f240aa481f66",-12.6713972091675,39707,200,37923.3479584,200,4,105,"{""type"":""Point"",""coordinates"":[-19.318600302582297,79.55531966611045]}",1,196
"182572","4_0000eedb492440b38a65",-15.6529712677002,39708,200,37923.3479584,200,4,106,"{""type"":""Point"",""coordinates"":[-19.320555410419658,79.55362302051638]}",1,200
"182570","4_00002ce3d3701ac9465d",-14.4956474304199,39709,200,37923.3479584,200,4,107,"{""type"":""Point"",""coordinates"":[-19.322591176041406,79.5519687634407]}",1,200
"182568","4_00000074610a1ed7d70d",-12.4680614471436,39710,200,37923.3479584,200,4,108,"{""type"":""Point"",""coordinates"":[-19.324626299037515,79.5503144907843]}",1,194
"182567","4_0000796647c3c1c68bb0",-15.9543800354004,39711,200,37923.3479584,200,4,109,"{""type"":""Point"",""coordinates"":[-19.326892538549767,79.5486453312583]}",1,200
"182564","4_00004cac876c35f1f231",-14.6324615478516,39712,200,37923.3479584,200,4,110,"{""type"":""Point"",""coordinates"":[-19.328926337738217,79.54699102593156]}",1,194
"182631","4_0000f1739c7a238540ef",-16.2214775085449,39713,200,37923.3479584,200,4,111,"{""type"":""Point"",""coordinates"":[-19.33095949521056,79.54533670504208]}",1,198
"182632","4_0000e4f58d42c007e18a",-13.5635147094727,39714,200,37923.3479584,200,4,112,"{""type"":""Point"",""coordinates"":[-19.332910742581706,79.54363996780107]}",1,192
"182652","4_0000b83db69ae483c25b",-14.2591590881348,39715,200,37923.3479584,200,4,113,"{""type"":""Point"",""coordinates"":[-19.334942622121428,79.54198561627058]}",1,198
"182644","4_0000b0fcb5f52edce82a",-15.6567497253418,39716,200,37923.3479584,200,4,114,"{""type"":""Point"",""coordinates"":[-19.336973860841507,79.5403312491946]}",1,190
"178500","4_0000353c2e72dfc5f55b",-17.4558429718018,38324,193,37250.5020349,193,4,115,"{""type"":""Point"",""coordinates"":[-19.3633800672476,79.53877601232911]}",1,187
"178514","4_0000118469e3133be900",-13.3466510772705,39519,199,37827.1023839,199,4,116,"{""type"":""Point"",""coordinates"":[-19.34468141296028,79.53702609393098]}",1,193
"178425","4_000070fac5667261cc35",-16.9609756469727,39719,200,37923.3479584,200,4,117,"{""type"":""Point"",""coordinates"":[-19.343295177158716,79.53535317114827]}",1,190
"178430","4_00008f67b382259a2d8a",-17.5869026184082,39720,200,37923.3479584,200,4,118,"{""type"":""Point"",""coordinates"":[-19.34524257502518,79.53365634246933]}",1,192
"178424","4_0000e0e719063983ecc3",-17.7266540527344,39721,200,37923.3479584,200,4,119,"{""type"":""Point"",""coordinates"":[-19.347270579387423,79.53200189669734]}",1,188
"178440","4_0000cfa3b8af179fecca",-18.07080078125,39722,200,37923.3479584,200,4,120,"{""type"":""Point"",""coordinates"":[-19.349297944729386,79.53034743541504]}",1,192
"178422","4_000002e51a3a744a2cbe",-15.3328456878662,39723,200,37923.3479584,200,4,121,"{""type"":""Point"",""coordinates"":[-19.351324671347964,79.52869295862813]}",1,188
"178399","4_0000d8879256c8ba99e1",-14.1839351654053,39724,200,37923.3479584,200,4,122,"{""type"":""Point"",""coordinates"":[-19.3533507595399,79.52703846634238]}",1,182
"178405","4_0000a1353dc07ddd7f15",-17.3650703430176,39725,200,37923.3479584,200,4,123,"{""type"":""Point"",""coordinates"":[-19.355607414308615,79.5253690657211]}",1,184
"178363","4_00005225400d03a3f5f2",-15.1051464080811,38532,194,37346.4965477,194,4,124,"{""type"":""Point"",""coordinates"":[-19.378506194249685,79.5240359055559]}",1,174
"178081","4_00004a4cb1d74cc06b9d",-15.6395359039307,34354,173,35340.1026944,173,4,125,"{""type"":""Point"",""coordinates"":[-19.453952037571316,79.52368521720204]}",1,169
"178047","4_00004dee05eaf78c0b93",-14.2924461364746,34156,172,35245.0855673,172,4,126,"{""type"":""Point"",""coordinates"":[-19.45938569302651,79.52218938633196]}",1,164
"178039","4_0000f91b5fcaec2c7f9b",-17.7986278533936,34754,175,35530.2875528,175,4,127,"{""type"":""Point"",""coordinates"":[-19.451080919888824,79.52044000439795]}",1,171
"178036","4_00008816c1d43fb5745e",-16.9789428710938,34954,176,35625.4544801,176,4,128,"{""type"":""Point"",""coordinates"":[-19.449761489063345,79.51880990338417]}",1,164
"178328","4_0000708a57910dad6c0c",-18.4495391845703,38338,193,37250.5020349,193,4,129,"{""type"":""Point"",""coordinates"":[-19.39233825524105,79.51594991328294]}",1,179
"178006","4_00004664455003bf1c99",-18.0426979064941,35553,179,35911.2485162,179,4,130,"{""type"":""Point"",""coordinates"":[-19.443552146182224,79.51544754244213]}",1,171
"177994","4_000060e4d1bb5aff7bd1",-14.3629169464111,35355,178,35815.9353517,178,4,131,"{""type"":""Point"",""coordinates"":[-19.449064531989176,79.51399425353341]}",1,174
"190083","4_0000bd42075e1967d38a",-17.5179252624512,38938,196,37538.6132004,196,4,132,"{""type"":""Point"",""coordinates"":[-19.387841520297847,79.51076211244252]}",1,184
"190283","4_0000119b38cf9ab9f3c4",-18.1855964660645,35755,180,36006.609653,180,4,133,"{""type"":""Point"",""coordinates"":[-19.44634684957574,79.5106916359986]}",1,174
"190292","4_00009d2622cdad94fbfd",-17.4178581237793,35159,177,35720.6705438,177,4,134,"{""type"":""Point"",""coordinates"":[-19.458914277884624,79.50939996342434]}",1,171
"190294","4_0000f4cce9e419691f1b",-16.7012023925781,35558,179,35911.2485162,179,4,135,"{""type"":""Point"",""coordinates"":[-19.453944370197956,79.50762549320932]}",1,169
"190351","4_000091ac3e8ce49b8613",-16.9733467102051,35360,178,35815.9353517,178,4,136,"{""type"":""Point"",""coordinates"":[-19.459681859518454,79.50615704094929]}",1,164
"190377","4_000036b1c4eaa44a00f2",-16.8392925262451,34167,172,35245.0855673,172,4,137,"{""type"":""Point"",""coordinates"":[-19.482961777521336,79.50531220450078]}",1,162
"190199","4_0000754dfa149454ecd3",-17.5214061737061,38546,194,37346.4965477,194,4,138,"{""type"":""Point"",""coordinates"":[-19.40722857619776,79.50112335260181]}",1,178
"190411","4_0000c61ebc1a735cf5d4",-16.5793552398682,33771,170,35055.2039587,170,4,139,"{""type"":""Point"",""coordinates"":[-19.49435723558039,79.50247383614217]}",1,170
"190407","4_0000b88118b3553c0f05",-15.117696762085,33573,169,34960.3403061,169,4,140,"{""type"":""Point"",""coordinates"":[-19.50024950669841,79.50108935190998]}",1,167
"190427","4_00003f1b3a0d99ad9942",-18.4049949645996,34171,172,35245.0855673,172,4,141,"{""type"":""Point"",""coordinates"":[-19.49162832442096,79.49917158113705]}",1,168
"191228","4_0000b87849ab12f2c501",-16.2450370788574,32381,163,34393.4976671,163,4,142,"{""type"":""Point"",""coordinates"":[-19.52576832319084,79.4988549747]}",1,161
"191212","4_0000ce953d2a6d28b20b",-18.1583671569824,33974,171,35150.1191846,171,4,143,"{""type"":""Point"",""coordinates"":[-19.499449071609956,79.4962313837474]}",1,163
"191313","4_000004f4b226418e75aa",-14.7115230560303,32184,162,34336.758845,162,4,144,"{""type"":""Point"",""coordinates"":[-19.53410680122454,79.49578414475695]}",1,158
"191201","4_0000e8185f863b1ee003",-18.0891952514648,33976,171,35150.1191846,171,4,145,"{""type"":""Point"",""coordinates"":[-19.503700709204047,79.49318953364046]}",1,165
"191184","4_00006e4d7f2fc589d36a",-17.9784049987793,32783,165,34581.4099149,165,4,146,"{""type"":""Point"",""coordinates"":[-19.527438374906126,79.4925955152817]}",1,163
"190532","4_000060410224b239fff6",-16.8789253234863,35570,179,35911.2485162,179,4,147,"{""type"":""Point"",""coordinates"":[-19.479467427815464,79.48880899277253]}",1,167
"191110","4_000068e4b02e5ce84229",-18.2931880950928,35571,179,35911.2485162,179,4,148,"{""type"":""Point"",""coordinates"":[-19.481398412374695,79.48725333176347]}",1,157
"191133","4_0000d97ee471c01f3c53",-17.5827198028564,35174,177,35720.6705438,177,4,149,"{""type"":""Point"",""coordinates"":[-19.49069730257447,79.48602806707585]}",1,161
"191139","4_000066d2d92d30282b5d",-17.7444019317627,33981,171,35150.1191846,171,4,150,"{""type"":""Point"",""coordinates"":[-19.514352576407394,79.48553475866977]}",1,145
"191093","4_0000f556feb292e1fc41",-17.4075126647949,35574,179,35911.2485162,179,4,151,"{""type"":""Point"",""coordinates"":[-19.487878187095287,79.48254129115799]}",1,159
"191077","4_0000e6b6135c94ee28fc",-17.8615436553955,36968,186,36579.7628713,186,4,152,"{""type"":""Point"",""coordinates"":[-19.464829810098422,79.479704842051]}",1,168
"191504","4_0000b98815f1866cb8a9",-16.984806060791,32591,164,34486.8105319,164,4,153,"{""type"":""Point"",""coordinates"":[-19.546047927178652,79.48222529889229]}",1,158
"190664","4_00008ea47b434b8e1297",-18.4915962219238,39557,199,37827.1023839,199,4,154,"{""type"":""Point"",""coordinates"":[-19.422003318636822,79.47395970634143]}",1,163
"190978","4_0000029262b0fcc7ce26",-17.569393157959,32394,163,34393.4976671,163,4,155,"{""type"":""Point"",""coordinates"":[-19.553856014851757,79.479425770868]}",1,159
"191047","4_000003a916da97f87e38",-16.601978302002,35778,180,36006.609653,180,4,156,"{""type"":""Point"",""coordinates"":[-19.49471390817666,79.47451627324668]}",1,160
"190954","4_0000bdff5ce5ab15de49",-16.4573097229004,32993,166,34676.0630203,166,4,157,"{""type"":""Point"",""coordinates"":[-19.54745849659611,79.47583859930396]}",1,164
